"Gene","Group_1","Group_2","Mock_expression","ZIKV_expression","log2FoldChange","pvalue","Original_significant_call","padj","Regulation","minusLog10P","minusLog10FDR","Mean_expression","log2Mean_expression","Direction"
"FOXO1","Mock","ZIKV",3.33685,7.47459,1.16351,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,5.40572,2.67936073794401,"Up in ZIKV"
"INPP5B","Mock","ZIKV",4.8087,10.7726,1.16365,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,7.79065,3.13596984535799,"Up in ZIKV"
"POLR2A","Mock","ZIKV",63.7791,143.12,1.16607,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,103.44955,6.70666246663004,"Up in ZIKV"
"RAD52","Mock","ZIKV",6.73915,15.1263,1.16642,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,10.932725,3.576851634573,"Up in ZIKV"
"SARS","Mock","ZIKV",101.771,228.475,1.16671,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,165.123,7.37610802038257,"Up in ZIKV"
"PPP1R3B","Mock","ZIKV",1.20243,2.70387,1.16907,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,1.95315,1.56225463746073,"Up in ZIKV"
"GOLGA5","Mock","ZIKV",11.6664,26.2434,1.1696,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,18.9549,4.31867114397631,"Up in ZIKV"
"GPR176","Mock","ZIKV",2.57232,5.78696,1.16974,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,4.17964,2.37285182990736,"Up in ZIKV"
"COG3","Mock","ZIKV",9.96719,22.4564,1.17187,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,16.211795,4.10532565726016,"Up in ZIKV"
"BMPER","Mock","ZIKV",0.434639,0.981549,1.17524,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,0.708094,0.772387371681022,"Up in ZIKV"
"SNX18","Mock","ZIKV",4.92542,11.1357,1.17687,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,8.03056,3.1748154543919,"Up in ZIKV"
"PNPLA3","Mock","ZIKV",1.7103,3.86778,1.17725,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,2.78904,1.92183237011768,"Up in ZIKV"
"HM13","Mock","ZIKV",56.0359,126.763,1.17771,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,91.39945,6.52981235903266,"Up in ZIKV"
"MAFB","Mock","ZIKV",2.04086,4.61933,1.17851,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,3.330095,2.11439867726734,"Up in ZIKV"
"TSC22D3","Mock","ZIKV",15.5354,35.1898,1.17959,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,25.3626,4.72042075742337,"Up in ZIKV"
"BMP2","Mock","ZIKV",0.8847,2.00408,1.17968,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,1.44439,1.28947448408395,"Up in ZIKV"
"RREB1","Mock","ZIKV",1.53149,3.47548,1.18228,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,2.503485,1.80879071941634,"Up in ZIKV"
"SNAPC1","Mock","ZIKV",4.17884,9.49185,1.18359,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,6.835345,2.96999679975607,"Up in ZIKV"
"CLK4","Mock","ZIKV",7.24802,16.5017,1.18696,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,11.87486,3.6864848395402,"Up in ZIKV"
"TRPM4","Mock","ZIKV",4.23134,9.63401,1.18702,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,6.932675,2.98780744329038,"Up in ZIKV"
"FLCN","Mock","ZIKV",8.12896,18.5181,1.18779,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,13.32353,3.84031518008026,"Up in ZIKV"
"ZMAT3","Mock","ZIKV",10.6658,24.3038,1.18819,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,17.4848,4.20826752896869,"Up in ZIKV"
"ACBD3","Mock","ZIKV",10.6824,24.3559,1.18904,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,17.51915,4.21094597756074,"Up in ZIKV"
"DPP8","Mock","ZIKV",6.2765,14.3175,1.18975,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,10.297,3.49786780029341,"Up in ZIKV"
"FRMD3","Mock","ZIKV",0.813374,1.87706,1.20648,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,1.345217,1.22972141968721,"Up in ZIKV"
"SYNM","Mock","ZIKV",1.64449,3.79556,1.20668,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,2.720025,1.89531231683192,"Up in ZIKV"
"CA2","Mock","ZIKV",22.0825,51.0327,1.20852,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,36.5576,5.23103296994708,"Up in ZIKV"
"SLC7A1","Mock","ZIKV",10.2839,23.7792,1.20931,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,17.03155,4.17245151169085,"Up in ZIKV"
"RRBP1","Mock","ZIKV",3.63115,8.39977,1.20992,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,6.01546,2.81053770369707,"Up in ZIKV"
"NUDT4P1","Mock","ZIKV",18.2308,42.1832,1.21029,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,30.207,4.96379776924957,"Up in ZIKV"
"PID1","Mock","ZIKV",1.55211,3.59292,1.21093,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,2.572515,1.8369400688103,"Up in ZIKV"
"UHRF1BP1","Mock","ZIKV",7.11802,16.5056,1.21341,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,11.81181,3.6794024030072,"Up in ZIKV"
"LGALS9","Mock","ZIKV",1.31835,3.07851,1.2235,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,2.19843,1.67736390916374,"Up in ZIKV"
"CGN","Mock","ZIKV",0.926617,2.16425,1.22382,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,1.5454335,1.3479113753745,"Up in ZIKV"
"CRY2","Mock","ZIKV",7.77418,18.1787,1.22548,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,12.97644,3.80492502724622,"Up in ZIKV"
"ERF","Mock","ZIKV",11.8104,27.636,1.22649,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,19.7232,4.37317489075312,"Up in ZIKV"
"NFE2L2","Mock","ZIKV",16.5224,38.7629,1.23025,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,27.64265,4.84009307090418,"Up in ZIKV"
"RENBP","Mock","ZIKV",3.46552,8.1445,1.23275,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,5.80501,2.76659728177921,"Up in ZIKV"
"C14orf28","Mock","ZIKV",1.3406,3.15401,1.23431,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,2.247305,1.69924289473256,"Up in ZIKV"
"ATXN1","Mock","ZIKV",2.07549,4.89649,1.23829,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,3.48599,2.16542640442631,"Up in ZIKV"
"CCT6P3","Mock","ZIKV",6.13236,14.4923,1.24077,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,10.31233,3.49982420664123,"Up in ZIKV"
"MARS","Mock","ZIKV",56.2449,132.929,1.24086,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,94.58695,6.57874176272295,"Up in ZIKV"
"SUGT1","Mock","ZIKV",18.1406,42.8842,1.24123,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,30.5124,4.97784772979639,"Up in ZIKV"
"CNKSR3","Mock","ZIKV",1.43323,3.39608,1.2446,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,2.414655,1.77173982304469,"Up in ZIKV"
"AARS","Mock","ZIKV",35.5835,84.5314,1.24828,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,60.05745,5.93209543305349,"Up in ZIKV"
"MBNL2","Mock","ZIKV",8.45811,20.1163,1.24996,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,14.287205,3.93425275395771,"Up in ZIKV"
"CXCL12","Mock","ZIKV",1.46522,3.49724,1.2551,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,2.48123,1.7995971340552,"Up in ZIKV"
"IGSF1","Mock","ZIKV",1.2215,2.91921,1.25692,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,2.070355,1.61840547225022,"Up in ZIKV"
"IARS","Mock","ZIKV",37.3386,89.3103,1.25816,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,63.32445,6.0072953112745,"Up in ZIKV"
"C16orf72","Mock","ZIKV",10.167,24.3492,1.25997,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,17.2581,4.19046473626657,"Up in ZIKV"
"TMEM39A","Mock","ZIKV",5.28515,12.6699,1.26139,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,8.977525,3.31868198860308,"Up in ZIKV"
"INPP4B","Mock","ZIKV",0.497905,1.19619,1.26451,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,0.8470475,0.885220968179191,"Up in ZIKV"
"TMEM214","Mock","ZIKV",10.763,25.8685,1.26512,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,18.31575,4.27170579110975,"Up in ZIKV"
"MYC","Mock","ZIKV",7.02923,16.9027,1.26582,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,11.965965,3.6966576785491,"Up in ZIKV"
"NR3C1","Mock","ZIKV",0.600496,1.44573,1.26757,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,1.023113,1.01657690318177,"Up in ZIKV"
"TRIM23","Mock","ZIKV",5.90615,14.2504,1.27071,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,10.078275,3.469661351483,"Up in ZIKV"
"IRS2","Mock","ZIKV",7.08948,17.1169,1.27167,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,12.10319,3.71184617664456,"Up in ZIKV"
"ARHGAP23","Mock","ZIKV",5.60394,13.5413,1.27285,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,9.57262,3.40226103003983,"Up in ZIKV"
"SQSTM1","Mock","ZIKV",26.9311,65.1961,1.27552,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,46.0636,5.55653977464004,"Up in ZIKV"
"COQ10B","Mock","ZIKV",4.27436,10.38,1.28003,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,7.32718,3.05782800953806,"Up in ZIKV"
"KLHL11","Mock","ZIKV",5.04925,12.293,1.2837,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,8.671125,3.27368372191693,"Up in ZIKV"
"CSRNP1","Mock","ZIKV",3.70313,9.02246,1.28478,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,6.362795,2.88025353356258,"Up in ZIKV"
"PPIL4","Mock","ZIKV",16.8909,41.2233,1.28721,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,29.0571,4.90963391527119,"Up in ZIKV"
"DBP","Mock","ZIKV",3.4139,8.36749,1.29337,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,5.890695,2.7846495014327,"Up in ZIKV"
"PHGDH","Mock","ZIKV",85.4025,209.528,1.29479,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,147.46525,7.21398148093954,"Up in ZIKV"
"SLC7A3","Mock","ZIKV",12.3721,30.4208,1.29796,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,21.39645,4.48519816764897,"Up in ZIKV"
"PSAT1","Mock","ZIKV",65.3692,161.09,1.30118,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,113.2296,6.83579273049192,"Up in ZIKV"
"SNTB1","Mock","ZIKV",1.00266,2.47332,1.30262,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,1.73799,1.45311717742972,"Up in ZIKV"
"PYCR1","Mock","ZIKV",21.4789,53.0414,1.3042,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,37.26015,5.25777062470918,"Up in ZIKV"
"EIF2AK3","Mock","ZIKV",8.60031,21.2694,1.30632,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,14.934855,3.99411398618809,"Up in ZIKV"
"FAM222A","Mock","ZIKV",3.70714,9.1744,1.30731,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,6.44077,2.89545192478769,"Up in ZIKV"
"EPHX1","Mock","ZIKV",4.02306,9.98119,1.31092,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,7.002125,3.00038316498339,"Up in ZIKV"
"CDK2AP2","Mock","ZIKV",17.3068,43,1.313,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,30.1534,4.96131771866508,"Up in ZIKV"
"WIPI1","Mock","ZIKV",6.81412,16.9546,1.31508,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,11.88436,3.68754897141297,"Up in ZIKV"
"GARS","Mock","ZIKV",47.3868,118.061,1.31697,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,82.7239,6.38756761120639,"Up in ZIKV"
"TGDS","Mock","ZIKV",4.7919,11.9398,1.31711,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,8.36585,3.22740993255021,"Up in ZIKV"
"GFOD1","Mock","ZIKV",0.850565,2.12028,1.31776,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,1.4854225,1.31349111812307,"Up in ZIKV"
"TAF1D","Mock","ZIKV",17.5644,44.1376,1.32935,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,30.851,4.99326676320546,"Up in ZIKV"
"SLC1A4","Mock","ZIKV",11.4491,28.7977,1.33072,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,20.1234,4.40077016293377,"Up in ZIKV"
"USP53","Mock","ZIKV",0.854481,2.15259,1.33295,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,1.5035355,1.32396691290552,"Up in ZIKV"
"EXOC8","Mock","ZIKV",4.01619,10.1676,1.34008,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,7.091895,3.01647759968338,"Up in ZIKV"
"ELMSAN1","Mock","ZIKV",3.19231,8.08415,1.3405,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,5.63823,2.73079861647721,"Up in ZIKV"
"ZBTB7B","Mock","ZIKV",1.95197,4.95308,1.3434,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,3.452525,2.15462371178164,"Up in ZIKV"
"TVP23C-CDRT4","Mock","ZIKV",5.484,13.9378,1.34571,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,9.7109,3.4210078047593,"Up in ZIKV"
"PPP1R15B","Mock","ZIKV",19.7077,50.1372,1.34712,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,34.92245,5.16681384369452,"Up in ZIKV"
"DMGDH","Mock","ZIKV",0.47094,1.19951,1.34882,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,0.835225,0.875956949436276,"Up in ZIKV"
"MXD1","Mock","ZIKV",4.39084,11.1934,1.35008,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,7.79212,3.13621107716788,"Up in ZIKV"
"DNAH2","Mock","ZIKV",0.258951,0.660144,1.3501,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,0.4595475,0.545521163152158,"Up in ZIKV"
"TMEM135","Mock","ZIKV",3.73259,9.55585,1.35621,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,6.64422,2.93436929955316,"Up in ZIKV"
"TNFRSF10D","Mock","ZIKV",1.09394,2.80091,1.35636,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,1.947425,1.55945510294051,"Up in ZIKV"
"RRAGC","Mock","ZIKV",7.80229,19.9986,1.35793,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,13.900445,3.89728351213228,"Up in ZIKV"
"TUBE1","Mock","ZIKV",11.443,29.3425,1.35852,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,20.39275,4.41905004519535,"Up in ZIKV"
"HYOU1","Mock","ZIKV",54.0856,138.907,1.3608,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,96.4963,6.60727556428358,"Up in ZIKV"
"LIN7C","Mock","ZIKV",6.90768,17.7516,1.36167,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,12.32964,3.73656591228138,"Up in ZIKV"
"LOC100505687","Mock","ZIKV",12.6589,32.6621,1.36746,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,22.6605,4.5644086563038,"Up in ZIKV"
"SLC16A6","Mock","ZIKV",1.56184,4.0378,1.37032,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,2.79982,1.92593107875149,"Up in ZIKV"
"TUFT1","Mock","ZIKV",3.72935,9.71795,1.38173,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,6.72365,2.94928278952096,"Up in ZIKV"
"LRIF1","Mock","ZIKV",12.2843,32.0558,1.38377,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,22.17005,4.53418925236909,"Up in ZIKV"
"TROVE2","Mock","ZIKV",11.4017,29.8708,1.38948,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,20.63625,4.43537856747091,"Up in ZIKV"
"TIMM44","Mock","ZIKV",17.8334,47.0092,1.39836,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,32.4213,5.06269594639169,"Up in ZIKV"
"MAGEL2","Mock","ZIKV",7.06064,18.6304,1.39979,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,12.84552,3.79134733330389,"Up in ZIKV"
"LDLRAD4","Mock","ZIKV",1.82366,4.81238,1.39992,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,3.31802,2.11036992558228,"Up in ZIKV"
"BBC3","Mock","ZIKV",20.2517,53.4932,1.40131,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,36.87245,5.24307684825967,"Up in ZIKV"
"SERTAD1","Mock","ZIKV",4.31657,11.4113,1.40251,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,7.863935,3.1479473020187,"Up in ZIKV"
"CREBRF","Mock","ZIKV",4.47981,11.9268,1.41269,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,8.203305,3.20215204061203,"Up in ZIKV"
"PDIA5","Mock","ZIKV",2.66399,7.09584,1.41338,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,4.879915,2.55579529962544,"Up in ZIKV"
"PAR5","Mock","ZIKV",10.9268,29.15,1.41562,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,20.0384,4.39495308469636,"Up in ZIKV"
"MGAM","Mock","ZIKV",0.824358,2.19951,1.41584,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,1.511934,1.32879855852747,"Up in ZIKV"
"PHC3","Mock","ZIKV",7.22792,19.3627,1.42163,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,13.29531,3.83747000066354,"Up in ZIKV"
"RND1","Mock","ZIKV",2.67005,7.17988,1.42709,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,4.924965,2.56680663173654,"Up in ZIKV"
"ALG2","Mock","ZIKV",6.01019,16.2029,1.43077,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,11.106545,3.59771529827257,"Up in ZIKV"
"SLC30A1","Mock","ZIKV",6.29427,16.9753,1.43133,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,11.634785,3.65932920973809,"Up in ZIKV"
"ZNF654","Mock","ZIKV",5.05129,13.6754,1.43686,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,9.363345,3.37341783497828,"Up in ZIKV"
"FICD","Mock","ZIKV",1.15137,3.12482,1.44042,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,2.138095,1.649889027881,"Up in ZIKV"
"ALDH8A1","Mock","ZIKV",2.32437,6.33406,1.44629,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,4.329215,2.41392303785997,"Up in ZIKV"
"DHRS2","Mock","ZIKV",0.544617,1.48463,1.44679,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,1.0146235,1.01051024796667,"Up in ZIKV"
"DIRAS2","Mock","ZIKV",2.01137,5.4841,1.44708,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,3.747735,2.24723941163204,"Up in ZIKV"
"SYVN1","Mock","ZIKV",15.8513,43.3868,1.45266,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,29.61905,4.93635761673387,"Up in ZIKV"
"IRF1","Mock","ZIKV",0.332277,0.909608,1.45286,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,0.6209425,0.696832914768982,"Up in ZIKV"
"KLF10","Mock","ZIKV",7.46553,20.4485,1.45368,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,13.957015,3.90275037743971,"Up in ZIKV"
"CBX4","Mock","ZIKV",18.0758,49.7912,1.46183,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,33.9335,5.12653928899954,"Up in ZIKV"
"HSD17B7P2","Mock","ZIKV",2.1886,6.09839,1.47842,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,4.143495,2.36274900254915,"Up in ZIKV"
"SHISA2","Mock","ZIKV",1.82773,5.1063,1.48222,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,3.467015,2.15931109914291,"Up in ZIKV"
"ZNF805","Mock","ZIKV",2.49307,7.00519,1.4905,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,4.74913,2.52334365350926,"Up in ZIKV"
"ADRA1A","Mock","ZIKV",1.27228,3.58528,1.49466,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,2.42878,1.77769533994249,"Up in ZIKV"
"ZNF460","Mock","ZIKV",2.01534,5.79419,1.52358,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,3.904765,2.29418401484279,"Up in ZIKV"
"ASS1","Mock","ZIKV",4.85603,14.0152,1.52914,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,9.435615,3.38344371994719,"Up in ZIKV"
"NANS","Mock","ZIKV",6.78377,19.5968,1.53046,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,13.190285,3.82683165989947,"Up in ZIKV"
"TNFSF13B","Mock","ZIKV",0.435897,1.26375,1.53565,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,0.8498235,0.887387623270074,"Up in ZIKV"
"IGIP","Mock","ZIKV",0.733315,2.14345,1.54743,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,1.4383825,1.28592445391918,"Up in ZIKV"
"AKNA","Mock","ZIKV",3.45115,10.2082,1.56458,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,6.829675,2.96895242429545,"Up in ZIKV"
"SPRY4","Mock","ZIKV",0.641598,1.90879,1.57291,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,1.275194,1.18598956548942,"Up in ZIKV"
"SIAH2","Mock","ZIKV",2.81495,8.38759,1.57514,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,5.60127,2.72274360726541,"Up in ZIKV"
"XPOT","Mock","ZIKV",26.332,78.5307,1.57644,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,52.43135,5.73961456373625,"Up in ZIKV"
"TARS","Mock","ZIKV",32.4977,97.4383,1.58415,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,64.968,6.04369446122598,"Up in ZIKV"
"GAN","Mock","ZIKV",1.60634,4.83456,1.5896,5e-05,"yes",0.000320686218678815,"Up_in_ZIKV",4.30102999566398,3.49391970324695,3.22045,2.07739683261882,"Up in ZIKV"
