GeneSymbol,in_Zika_Up,in_Zika_Down,in_Dengue_Up,in_Dengue_Down
HELZ2,True,False,True,False
HEMK1,False,True,False,False
HEPACAM2,False,False,True,False
HEPH,False,True,False,False
HERC1,True,False,False,False
HERC2,True,False,False,False
HERC2P3,True,False,False,False
HERC2P7,False,True,False,False
HERC4,True,False,False,False
HERC5,True,False,True,False
HERC6,False,False,True,False
HERPUD1,True,False,False,False
HERPUD2,True,False,False,True
HES1,True,False,False,False
HES4,False,True,True,False
HES5,False,True,False,False
HES6,False,True,False,True
HESX1,False,False,True,False
HEXA,False,True,False,False
HEXDC,False,True,False,False
HEXIM1,True,False,False,False
HEY1,True,False,False,True
HEY2,False,False,False,True
HFM1,False,True,False,False
HGSNAT,False,True,False,True
HHAT,False,True,False,False
HHIP,True,False,False,False
HIAT1,True,False,False,False
HIATL1,False,True,False,False
HIBADH,True,False,False,False
HIBCH,False,True,True,False
HIC1,False,False,False,True
HIC2,True,False,False,False
HID1,True,False,True,False
HIF1AN,False,True,False,False
HIF3A,False,True,False,False
HIGD1A,False,False,True,False
HIGD2A,False,True,False,False
HIKESHI,False,False,True,False
HILPDA,False,True,False,False
HINFP,True,False,True,False
HINT2,False,False,True,False
HINT3,True,False,False,False
HIP1,False,True,False,False
HIPK1,True,False,False,False
HIPK2,False,True,False,False
HIRA,True,False,False,False
HIRIP3,False,True,True,False
HIST1H1C,True,True,False,False
HIST1H1D,False,True,False,False
HIST1H1E,True,True,False,False
HIST1H2AC,True,False,False,False
HIST1H2BD,True,False,False,False
HIST1H2BH,False,True,False,False
HIST1H2BN,True,False,False,False
HIST1H4D,False,True,False,False
HIST1H4E,False,True,False,False
HIST2H2BC,True,False,False,False
HIST2H2BE,False,True,False,False
HIST2H2BF,True,False,False,False
HIVEP1,True,False,False,False
HIVEP2,True,False,False,True
HJURP,False,True,True,False
HK1,True,False,False,False
HK2,False,True,False,False
HKR1,False,True,False,False
HLA-A,False,True,False,False
HLA-C,False,True,False,False
HLA-DMA,False,False,False,True
HLA-DMB,False,False,False,True
HLA-DOA,False,False,False,True
HLA-DOB,False,False,False,True
HLA-DPA1,False,False,False,True
HLA-DPB1,False,False,False,True
HLA-DQA1,False,False,False,True
HLA-DQB1,False,False,False,True
HLA-DRA,False,False,False,True
HLA-DRB1,False,False,False,True
HLA-E,False,True,False,True
HLCS,False,True,False,False
HLTF,False,False,True,False
HM13,True,False,True,False
HMBOX1,True,False,False,True
HMBS,False,True,True,False
HMCES,False,False,True,False
HMG20B,False,True,False,False
HMGA1,False,True,False,False
HMGA2,False,True,False,False
HMGB1,False,True,True,False
HMGB2,False,True,True,False
HMGB3,False,True,True,False
HMGCL,False,False,True,False
HMGCR,True,False,False,False
HMGCS1,True,False,True,False
HMGN2,False,True,True,False
HMGN3,False,True,False,False
HMGN4,False,True,False,False
HMGN5,False,False,True,False
HMGXB3,False,False,True,False
HMGXB4,False,True,True,False
HMHA1,True,False,False,False
HMMR,False,True,True,False
HMOX1,False,True,False,False
HN1,False,True,False,False
HN1L,False,True,False,False
HNRNPA0,False,True,False,True
HNRNPA1,False,True,False,False
HNRNPA2B1,False,True,True,False
HNRNPA3,False,True,True,False
HNRNPAB,False,True,True,False
HNRNPD,False,True,True,False
HNRNPF,False,True,True,False
HNRNPH1,False,False,True,False
HNRNPH2,False,True,False,False
HNRNPLL,False,False,True,False
HNRNPM,False,True,False,False
HNRNPR,False,True,True,False
HNRNPU,False,True,False,False
HNRNPU-AS1,False,True,False,False
HNRNPUL2-BSCL2,True,False,False,False
HNRPDL,False,True,False,False
HNRPLL,True,False,False,False
HOMER1,True,False,False,False
HOMER3,False,True,False,True
HOMEZ,False,False,True,False
HOOK1,True,False,False,False
HOOK3,True,False,False,False
HOPX,False,False,False,True
HOXA4,False,False,False,True
HOXA5,False,False,False,True
HOXB2,False,False,False,True
HOXC4,False,False,False,True
HP,False,False,True,False
HP1BP3,False,True,False,True
HPCAL4,True,False,False,True
HPDL,False,True,True,False
HPF1,False,False,True,False
HPRT1,False,False,True,False
HPS1,False,True,False,False
HPS5,False,False,True,False
HPX,True,False,False,False
HRAS,False,False,True,False
HRH4,False,False,False,True
HRK,False,False,False,True
HROB,False,False,True,False
HS2ST1,False,True,True,False
HS3ST2,False,True,False,False
HS3ST3A1,True,False,False,False
HS3ST3B1,True,False,False,True
HS6ST1,False,False,False,True
HSBP1,False,True,False,False
HSCB,False,False,True,False
HSD11B1L,False,False,False,True
HSD17B10,False,False,True,False
HSD17B11,False,False,False,True
HSD17B12,True,False,True,False
HSD17B14,True,False,False,False
HSD17B6,False,False,True,False
HSD17B7,True,False,True,False
HSD17B7P2,True,False,False,False
HSD17B8,False,True,False,False
HSD3B7,False,False,True,False
HSDL2,False,True,False,False
HSF1,True,False,False,False
HSF2,True,False,False,False
HSP90AA1,False,True,True,False
HSP90B1,True,False,True,False
HSPA13,True,False,True,False
HSPA14,True,False,True,False
HSPA2,False,True,False,False
HSPA4,True,False,True,False
HSPA4L,True,False,False,False
HSPA5,True,False,True,False
HSPA6,True,False,False,False
HSPA8,False,True,False,False
HSPA9,True,False,True,False
HSPB1,True,False,False,False
HSPB11,False,True,False,False
HSPB8,True,False,False,False
HSPD1,False,False,True,False
HSPE1,False,False,True,False
HSPG2,False,True,False,False
HSPH1,False,False,True,False
HTATSF1P2,False,True,False,False
HTR3A,False,False,False,True
HTR7P1,False,True,False,False
HTRA1,False,True,False,True
HTRA4,False,True,False,False
HUNK,False,True,False,False
HUS1,True,False,False,False
HUWE1,True,False,False,False
HVCN1,False,False,False,True
HYAL1,False,True,False,False
HYAL2,False,True,False,False
HYCC1,False,False,True,False
HYI,False,False,True,False
HYOU1,True,False,True,False
HYPK,False,False,True,False
IARS,True,False,False,False
IARS1,False,False,True,False
IBTK,True,False,True,False
ICAM1,True,False,False,False
ICAM2,False,True,True,False
ICMT,False,True,True,False
ICOSLG,False,False,False,True
ID2,True,False,False,False
ID4,False,True,False,False
IDE,True,False,True,False
IDH1,False,False,True,False
IDH2,False,True,True,False
IDH3A,True,False,True,False
IDH3B,False,True,False,False
IDI1,True,False,False,False
IDO1,True,False,True,False
IDS,True,False,False,True
IDUA,False,True,False,False
IER2,False,True,False,False
IER3,True,False,False,False
IER3IP1,False,True,True,False
IER5,True,False,False,False
IER5L,True,False,False,False
IFFO2,True,False,False,True
IFI16,False,False,True,False
IFI27,True,False,True,False
IFI27L1,False,True,True,False
IFI27L2,False,False,True,False
IFI35,True,False,True,False
IFI44,False,True,True,False
IFI44L,False,False,True,False
IFI6,True,False,True,False
IFIH1,True,False,True,False
IFIT1,True,False,True,False
IFIT2,True,False,True,False
IFIT3,True,False,True,False
IFIT5,False,False,True,False
IFITM1,True,False,True,False
IFITM2,False,True,False,False
IFITM3,False,False,True,False
IFNAR1,False,True,True,False
IFNAR2,False,False,True,False
IFNB1,True,False,False,False
IFNGR1,False,True,False,False
IFNL1,False,False,False,True
IFNLR1,False,False,True,False
IFRD1,True,False,False,False
IFT140,False,False,False,True
IFT172,True,False,False,False
IFT25,False,False,True,False
IFT70A,False,False,True,False
IFT70B,False,False,True,False
IFT74,False,False,True,False
IFT81,False,True,False,False
IFT88,False,True,False,True
IGDCC3,False,True,False,False
IGDCC4,False,True,False,False
IGF1,False,False,True,False
IGF1R,False,False,False,True
IGF2,False,True,False,False
IGF2BP1,False,True,False,False
IGF2BP3,False,True,True,False
IGF2R,True,False,False,False
IGFBP2,False,True,True,False
IGFBP3,False,False,False,True
IGFBP4,False,True,False,False
IGFBP5,False,True,False,False
IGFBP6,False,False,False,True
IGFBPL1,False,True,False,False
IGHMBP2,True,False,False,False
IGIP,True,False,False,False
IGLL1,False,False,True,False
IGLL5,False,False,True,False
IGLON5,False,True,False,False
IGSF1,True,False,False,False
IGSF11,False,True,False,False
IGSF3,False,True,False,False
IGSF8,False,True,True,False
IGSF9,False,True,True,False
IK,True,False,False,False
IKBIP,False,False,True,False
IKBKB,False,True,False,False
IKBKE,False,False,True,False
IKZF1,False,False,False,True
IKZF5,True,False,False,False
IL10,False,False,True,False
IL10RA,False,False,False,True
IL10RB,False,True,False,False
IL11RA,False,True,False,False
IL12A,False,False,True,False
IL13RA1,False,True,False,False
IL15RA,True,False,True,False
IL16,False,False,False,True
IL17RD,False,True,False,False
IL18BP,False,False,False,True
IL1RL1,False,False,True,False
IL20RB,True,False,False,False
IL21R-AS1,False,True,False,False
IL23A,False,False,False,True
IL24,False,False,False,True
IL27,True,False,True,False
IL2RB,False,False,False,True
IL32,True,False,False,False
IL4I1,False,False,True,False
IL5RA,False,False,False,True
IL6ST,True,False,True,False
IL9R,False,False,False,True
ILDR1,False,False,True,False
ILDR2,False,False,True,False
ILF2,False,False,True,False
ILF3,False,True,False,False
ILF3-AS1,False,True,False,False
ILK,True,False,False,False
ILKAP,True,False,False,False
IMMP1L,False,False,True,False
IMMT,False,True,False,False
IMP4,True,False,True,False
IMPA1,True,False,True,False
IMPA2,False,True,False,False
INAVA,False,False,True,False
INCA1,False,True,False,False
INCENP,False,True,True,False
INF2,False,True,False,False
ING1,True,False,False,False
ING2,True,False,False,False
ING3,False,True,False,False
ING4,False,True,False,True
ING5,False,True,False,True
INHBB,False,True,False,False
INHBE,True,False,False,False
INO80,False,False,False,True
INO80C,False,True,True,False
INO80D,True,False,False,False
INO80E,False,False,False,True
INPP1,True,False,True,False
INPP4A,True,False,False,False
INPP4B,True,False,False,True
INPP5A,True,False,False,False
INPP5B,True,False,False,False
INPP5E,True,False,False,True
INPP5F,False,True,False,False
INPP5J,True,False,False,False
INPP5K,False,False,False,True
INSIG1,True,False,False,False
INSIG2,False,False,True,False
INTS12,True,False,True,False
INTS13,False,False,True,False
INTS14,False,False,True,False
INTS15,False,False,False,True
INTS4,False,False,True,False
INTS7,False,True,True,False
INTS9,False,True,False,False
IP6K2,False,True,False,False
IPMK,True,False,False,False
IPO11,False,False,True,False
IPO13,True,False,False,False
IPO4,False,False,True,False
IPO8,False,True,False,False
IPO9,False,True,True,False
IPP,False,True,False,False
IPPK,False,False,True,False
IQCB1,False,True,True,False
IQCC,False,True,False,False
IQCD,False,True,False,False
IQGAP1,False,True,False,False
IQGAP2,False,True,False,False
IQGAP3,False,True,True,False
IRAK1,False,True,False,False
IRAK1BP1,False,True,False,False
IRAK2,True,False,False,False
IRF1,True,False,False,False
IRF2,True,False,False,False
IRF2BP1,True,False,False,False
IRF2BP2,True,False,False,True
IRF2BPL,True,False,False,False
IRF4,False,False,True,False
IRF7,True,False,True,False
IRF8,True,False,False,False
IRGM,False,False,False,True
IRS1,True,False,False,False
IRS2,True,False,False,False
IRS4,False,True,False,False
IRX2,True,False,False,False
IRX5,True,False,False,False
ISCA1,False,False,False,True
ISCA2,False,False,True,False
ISCU,True,False,False,False
ISG15,True,True,True,False
ISG20,True,False,True,False
ISG20L2,True,False,False,False
ISLR2,True,False,False,False
ISM1,False,False,False,True
ISOC1,False,False,True,False
ISOC2,False,False,True,False
IST1,True,False,False,False
ISY1,True,False,False,False
ITCH,True,False,False,False
ITFG1,False,False,True,False
ITFG2,False,True,False,True
ITFG3,False,True,False,False
ITGA3,True,False,True,False
ITGA6,False,True,False,False
ITGA7,False,True,True,False
ITGA8,True,False,True,False
ITGA9,False,True,False,False
ITGAL,True,False,False,True
ITGB1,False,True,False,False
ITGB1BP1,False,True,False,False
ITGB3BP,False,True,True,False
ITGB5,False,True,False,False
ITGB7,False,False,True,False
ITGB8,False,True,False,True
ITIH5,False,True,False,False
ITK,False,False,False,True
ITLN1,False,False,False,True
ITM2A,False,True,False,False
ITM2C,False,False,True,False
ITPKB,False,False,False,True
ITPKC,True,False,False,False
ITPR1,True,False,False,False
ITPR3,False,True,False,False
ITPRIPL2,True,False,True,False
ITSN1,False,True,False,False
ITSN2,True,False,False,False
IVD,True,False,False,False
IVNS1ABP,False,True,False,False
IWS1,False,False,True,False
IZUMO4,False,True,False,True
JADE1,False,False,False,True
JADE2,False,False,False,True
JAG1,True,False,False,False
JAK1,True,False,False,True
JAK2,True,False,True,False
JAK3,True,False,False,False
JAKMIP1,False,False,False,True
JAKMIP2,True,False,False,False
JAM2,False,True,False,False
JAM3,False,True,False,False
JAML,False,True,False,False
JARID2,True,False,False,False
JAZF1,True,False,False,True
JCHAIN,False,False,True,False
JDP2,True,False,False,False
JHDM1D,True,False,False,False
JKAMP,False,True,False,False
JMJD1C,True,False,False,False
JMJD4,False,False,True,False
JMJD6,True,False,False,False
JMY,True,False,False,False
JOSD1,False,False,False,True
JPH4,False,False,True,False
JPT1,False,False,True,False
JRK,False,True,False,False
JSRP1,False,False,True,False
JUN,False,True,False,False
JUNB,False,True,False,False
JUND,False,False,False,True
JUP,False,False,True,False
KAL1,False,True,False,False
KANK1,False,True,True,False
KANK2,False,True,False,False
KANK3,False,False,False,True
KANSL1,False,False,False,True
KANSL2,True,False,False,False
KARS,True,False,False,False
KARS1,False,False,True,False
KAT2A,False,True,False,False
KAT2B,True,False,False,False
KAT6A,True,False,False,True
KAT6B,False,False,False,True
KAT7,False,False,False,True
KATNAL2,False,True,False,False
KAZALD1,False,False,True,False
KAZN,True,False,False,True
KBTBD4,False,True,False,False
KBTBD6,True,False,False,False
KBTBD7,True,False,False,False
KC6,False,True,False,False
KCMF1,True,False,False,False
KCNA2,False,False,True,False
KCNA3,True,False,False,False
KCNA6,False,False,False,True
KCNAB1,True,False,False,False
KCNAB3,False,True,False,False
KCNB1,True,False,False,False
KCNC3,False,False,False,True
KCNC4,False,False,False,True
KCND1,True,False,False,False
KCNE2,True,False,False,False
KCNE3,False,True,False,False
KCNG1,True,False,False,True
KCNH2,False,False,False,True
KCNH3,False,False,False,True
KCNH7,True,False,False,False
KCNH8,False,False,False,True
KCNIP2,False,False,False,True
"KCNJ12,KCNJ18",False,True,False,False
KCNJ2,True,False,False,False
KCNJ2-AS1,False,True,False,False
KCNJ4,True,False,False,False
KCNJ5,True,False,False,False
KCNJ9,True,False,False,False
KCNK1,False,True,False,False
KCNK10,False,True,False,False
KCNK13,False,False,True,False
KCNK2,False,True,False,False
KCNK3,True,False,False,False
KCNN2,True,False,False,False
KCNN3,False,False,True,False
KCNQ1,False,False,False,True
KCNQ1OT1,False,True,False,False
KCNQ2,False,True,False,False
KCNT2,True,False,False,False
KCP,False,False,True,False
KCTD1,True,False,True,False
KCTD12,False,True,False,False
KCTD15,False,False,False,True
KCTD16,True,False,False,False
KCTD17,False,True,False,False
KCTD19,False,False,True,False
KCTD3,True,False,True,False
KCTD5,True,False,False,False
KCTD6,True,False,False,False
KCTD7,False,True,False,True
KCTD8,True,False,False,False
KCTD9,True,False,False,False
KDELC2,False,True,False,False
KDELR1,True,False,True,False
KDELR2,True,False,True,False
KDF1,False,False,False,True
KDM1A,False,False,True,False
KDM2B,False,False,False,True
KDM3A,True,False,False,True
KDM4A,True,False,True,False
KDM4B,True,False,False,False
KDM4C,False,False,False,True
KDM5A,True,False,False,False
KDM5B,True,False,False,False
KDM5D,True,False,False,False
KDM6A,True,False,False,False
KDM6B,True,False,False,False
KDM8,False,True,False,False
KEAP1,False,False,True,False
