miRTarBase ID,miRNA,Species (miRNA),Target Gene,Target Gene (Entrez ID),Species (Target Gene),Experiments,Support Type,References (PMID)
MIRT1137140,hsa-miR-146b-3p,hsa,MCHR1,2847.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1137231,hsa-miR-3140-3p,hsa,MCL1,4170.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1137239,hsa-miR-3188,hsa,MCL1,4170.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2039091,hsa-miR-491-5p,hsa,MCL1,4170.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2039099,hsa-miR-654-5p,hsa,MCL1,4170.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1137231,hsa-miR-3140-3p,hsa,MCL1,4170.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269136,hsa-miR-3135b,hsa,MCM4,4173.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269137,hsa-miR-3188,hsa,MCM4,4173.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269159,hsa-miR-654-5p,hsa,MCM4,4173.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1137753,hsa-miR-491-5p,hsa,MCM5,4174.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2039150,hsa-miR-3135b,hsa,MCOLN2,255231.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269222,hsa-miR-140-3p,hsa,MCPH1,79648.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1138051,hsa-miR-769-5p,hsa,MCPH1,79648.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1138077,hsa-miR-140-3p,hsa,MCTP2,55784.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1138141,hsa-miR-3135b,hsa,MCTS1,28985.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2039248,hsa-miR-4470,hsa,MCU,90550.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1138519,hsa-miR-28-5p,hsa,MDGA1,266727.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269402,hsa-miR-654-5p,hsa,MDGA1,266727.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1138663,hsa-miR-491-5p,hsa,MDK,4192.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1138712,hsa-miR-1262,hsa,MDM2,4193.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1138915,hsa-miR-4511,hsa,MDM2,4193.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1138930,hsa-miR-455-3p,hsa,MDM2,4193.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1139701,hsa-miR-654-5p,hsa,ME2,4200.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1139718,hsa-miR-3688-3p,hsa,MEA1,4201.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269484,hsa-miR-455-3p,hsa,MEA1,4201.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269498,hsa-miR-671-5p,hsa,MEAF6,64769.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2039580,hsa-miR-324-3p,hsa,MECP2,4204.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2039736,hsa-miR-4746-5p,hsa,MED10,84246.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2039780,hsa-miR-2355-3p,hsa,MED1,5469.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269586,hsa-miR-3120-5p,hsa,MED1,5469.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269587,hsa-miR-3125,hsa,MED1,5469.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269589,hsa-miR-3140-3p,hsa,MED1,5469.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269616,hsa-miR-361-3p,hsa,MED1,5469.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1140289,hsa-miR-409-3p,hsa,MED1,5469.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269769,hsa-miR-885-5p,hsa,MED1,5469.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269782,hsa-miR-3140-3p,hsa,MED13,9969.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1140780,hsa-miR-3135b,hsa,MED13L,23389.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1140821,hsa-miR-3688-3p,hsa,MED13L,23389.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2039982,hsa-miR-769-5p,hsa,MED13L,23389.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269789,hsa-miR-1262,hsa,MED14,9282.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269802,hsa-miR-4470,hsa,MED14,9282.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269827,hsa-miR-3688-3p,hsa,MED17,9440.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269857,hsa-miR-3125,hsa,MED19,219541.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269865,hsa-miR-4470,hsa,MED19,219541.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269909,hsa-miR-4677-5p,hsa,MED21,9412.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1141445,hsa-miR-28-5p,hsa,MED24,9862.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269966,hsa-miR-4498,hsa,MED24,9862.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2269984,hsa-miR-671-5p,hsa,MED24,9862.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1141571,hsa-miR-4470,hsa,MED28,80306.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2270034,hsa-miR-4654,hsa,MED29,55588.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2040277,hsa-miR-491-5p,hsa,MED29,55588.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2270047,hsa-miR-654-5p,hsa,MED29,55588.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2270064,hsa-miR-3140-3p,hsa,MED4,29079.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1141789,hsa-miR-2355-3p,hsa,MED6,10001.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1141800,hsa-miR-3125,hsa,MED6,10001.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1141802,hsa-miR-3140-3p,hsa,MED6,10001.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2270119,hsa-miR-548ag,hsa,MED8,112950.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1142234,hsa-miR-3125,hsa,MEF2D,4209.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1142275,hsa-miR-4498,hsa,MEF2D,4209.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1142287,hsa-miR-4654,hsa,MEF2D,4209.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1142315,hsa-miR-491-5p,hsa,MEF2D,4209.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2040440,hsa-miR-658,hsa,MEFV,4210.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2040485,hsa-miR-4498,hsa,MEGF6,1953.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1142547,hsa-miR-2355-5p,hsa,MEGF9,1955.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1142557,hsa-miR-3125,hsa,MEGF9,1955.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2270333,hsa-miR-409-3p,hsa,MEGF9,1955.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1142937,hsa-miR-3135b,hsa,MEN1,4221.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2040694,hsa-miR-455-3p,hsa,MEPCE,56257.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2270478,hsa-miR-3688-3p,hsa,MESP2,145873.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2040857,hsa-miR-1262,hsa,METAP1,23173.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1143503,hsa-miR-2355-5p,hsa,METAP1,23173.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1143638,hsa-miR-548ag,hsa,METAP2,10988.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1143687,hsa-miR-671-5p,hsa,METRNL,284207.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2270564,hsa-miR-146b-3p,hsa,METTL14,57721.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2270596,hsa-miR-3135b,hsa,METTL16,79066.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2270608,hsa-miR-3688-3p,hsa,METTL16,79066.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2270636,hsa-miR-4498,hsa,METTL16,79066.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1143988,hsa-miR-654-5p,hsa,METTL16,79066.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1144223,hsa-miR-146b-3p,hsa,METTL21A,151194.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2041066,hsa-miR-2355-3p,hsa,METTL21A,151194.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1144230,hsa-miR-3120-5p,hsa,METTL21A,151194.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1144087,hsa-miR-3135b,hsa,METTL21A,151194.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1144101,hsa-miR-324-3p,hsa,METTL21A,151194.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1144102,hsa-miR-339-3p,hsa,METTL21A,151194.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2041067,hsa-miR-361-3p,hsa,METTL21A,151194.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1144140,hsa-miR-4498,hsa,METTL21A,151194.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1144274,hsa-miR-491-5p,hsa,METTL21A,151194.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1144198,hsa-miR-576-3p,hsa,METTL21A,151194.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1144286,hsa-miR-769-5p,hsa,METTL21A,151194.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1144552,hsa-miR-3135b,hsa,METTL2A,339175.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1144625,hsa-miR-324-3p,hsa,METTL2B,55798.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2270850,hsa-miR-769-5p,hsa,METTL2B,55798.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1144744,hsa-miR-3135b,hsa,METTL6,131965.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1144926,hsa-miR-654-5p,hsa,METTL7A,25840.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2041210,hsa-miR-4470,hsa,METTL7B,196410.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2041239,hsa-miR-140-3p,hsa,METTL8,79828.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1144982,hsa-miR-3135b,hsa,METTL8,79828.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2041311,hsa-miR-654-5p,hsa,METTL8,79828.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1551247,hsa-miR-769-5p,hsa,METTL8,79828.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2270963,hsa-miR-3125,hsa,MEX3A,92312.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2041350,hsa-miR-3135b,hsa,MEX3A,92312.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2270968,hsa-miR-324-3p,hsa,MEX3A,92312.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1145361,hsa-miR-4470,hsa,MEX3A,92312.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1145366,hsa-miR-4511,hsa,MEX3A,92312.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2271011,hsa-miR-671-5p,hsa,MEX3A,92312.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2271014,hsa-miR-28-3p,hsa,MEX3B,84206.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1145521,hsa-miR-2355-3p,hsa,MEX3C,51320.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1145533,hsa-miR-3140-3p,hsa,MEX3C,51320.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2271070,hsa-miR-409-3p,hsa,MEX3C,51320.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2041442,hsa-miR-2355-5p,hsa,MFAP3,4238.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1145733,hsa-miR-3125,hsa,MFAP3,4238.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2041448,hsa-miR-3140-3p,hsa,MFAP3,4238.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1145806,hsa-miR-769-5p,hsa,MFAP3,4238.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2041529,hsa-miR-3135b,hsa,MFAP5,8076.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2271152,hsa-miR-4796-5p,hsa,MFF,56947.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1146169,hsa-miR-3688-3p,hsa,MFHAS1,9258.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2271306,hsa-miR-4677-5p,hsa,MFSD8,256471.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2271418,hsa-miR-28-5p,hsa,MGAT4A,11320.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1147063,hsa-miR-3125,hsa,MGAT4A,11320.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2271426,hsa-miR-3135b,hsa,MGAT4A,11320.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1147166,hsa-miR-4498,hsa,MGAT4A,11320.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1147262,hsa-miR-548ag,hsa,MGAT4A,11320.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1920620,hsa-miR-146b-3p,hsa,MGLL,11343.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2271604,hsa-miR-3135b,hsa,MGLL,11343.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2271618,hsa-miR-361-3p,hsa,MGLL,11343.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2271640,hsa-miR-4498,hsa,MGLL,11343.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2271674,hsa-miR-654-5p,hsa,MGLL,11343.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2271675,hsa-miR-658,hsa,MGLL,11343.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2041980,hsa-miR-3688-3p,hsa,MGP,4256.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2271708,hsa-miR-3135b,hsa,MGRN1,23295.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1147573,hsa-miR-658,hsa,MGRN1,23295.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2271734,hsa-miR-671-5p,hsa,MGRN1,23295.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1551311,hsa-miR-769-5p,hsa,MGRN1,23295.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1147693,hsa-miR-3135b,hsa,MGST3,4259.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2042061,hsa-miR-3688-3p,hsa,MIA3,375056.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2042065,hsa-miR-4511,hsa,MIA3,375056.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2042082,hsa-miR-3188,hsa,MIB1,57534.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2271856,hsa-miR-576-3p,hsa,MIB1,57534.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2271861,hsa-miR-3140-3p,hsa,MICA,100507436.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2042181,hsa-miR-3125,hsa,MICALL1,85377.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2042334,hsa-miR-361-3p,hsa,MIDN,90007.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1148813,hsa-miR-4796-5p,hsa,MIDN,90007.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1148842,hsa-miR-885-5p,hsa,MIDN,90007.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1148958,hsa-miR-654-5p,hsa,MIER2,54531.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1149080,hsa-miR-885-5p,hsa,MIER3,166968.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272108,hsa-miR-28-3p,hsa,MIOS,54468.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272120,hsa-miR-885-5p,hsa,MIOS,54468.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272146,hsa-miR-4470,hsa,MIPOL1,145282.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272191,hsa-miR-455-3p,hsa,MKI67,4288.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272322,hsa-miR-3120-5p,hsa,MKLN1,4289.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1150071,hsa-miR-3688-3p,hsa,MKLN1,4289.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1551312,hsa-miR-455-3p,hsa,MKLN1,4289.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272388,hsa-miR-576-3p,hsa,MKLN1,4289.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1150169,hsa-miR-885-5p,hsa,MKLN1,4289.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1150315,hsa-miR-140-3p,hsa,MKRN1,23608.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1150339,hsa-miR-3120-5p,hsa,MKRN1,23608.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1150343,hsa-miR-3140-3p,hsa,MKRN1,23608.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272461,hsa-miR-576-3p,hsa,MKRN1,23608.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272468,hsa-miR-769-5p,hsa,MKRN1,23608.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272480,hsa-miR-3188,hsa,MKRN2,23609.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272498,hsa-miR-4470,hsa,MKX,283078.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272512,hsa-miR-658,hsa,MLANA,2315.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272519,hsa-miR-146b-3p,hsa,MLEC,9761.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1150700,hsa-miR-2355-5p,hsa,MLEC,9761.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1150713,hsa-miR-3135b,hsa,MLEC,9761.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2042974,hsa-miR-4470,hsa,MLEC,9761.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1150838,hsa-miR-455-3p,hsa,MLEC,9761.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1150851,hsa-miR-4654,hsa,MLEC,9761.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1150944,hsa-miR-654-5p,hsa,MLEC,9761.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1150998,hsa-miR-654-5p,hsa,MLF2,8079.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272676,hsa-miR-361-3p,hsa,MLLT10,8028.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1152029,hsa-miR-4677-5p,hsa,MLLT10,8028.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2043315,hsa-miR-361-3p,hsa,MLLT1,4298.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272746,hsa-miR-1262,hsa,MLLT6,4302.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2043384,hsa-miR-146b-3p,hsa,MLLT6,4302.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272783,hsa-miR-2355-3p,hsa,MLLT6,4302.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272784,hsa-miR-2355-5p,hsa,MLLT6,4302.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272788,hsa-miR-28-5p,hsa,MLLT6,4302.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2043406,hsa-miR-3135b,hsa,MLLT6,4302.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1152270,hsa-miR-3140-3p,hsa,MLLT6,4302.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1152277,hsa-miR-3188,hsa,MLLT6,4302.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272818,hsa-miR-324-3p,hsa,MLLT6,4302.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2043419,hsa-miR-361-3p,hsa,MLLT6,4302.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1152289,hsa-miR-3688-3p,hsa,MLLT6,4302.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1152334,hsa-miR-4498,hsa,MLLT6,4302.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272881,hsa-miR-455-3p,hsa,MLLT6,4302.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2043497,hsa-miR-491-5p,hsa,MLLT6,4302.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2272948,hsa-miR-576-3p,hsa,MLLT6,4302.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2043514,hsa-miR-654-5p,hsa,MLLT6,4302.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1152412,hsa-miR-769-5p,hsa,MLLT6,4302.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2043520,hsa-miR-885-5p,hsa,MLLT6,4302.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1152576,hsa-miR-2355-5p,hsa,MLXIP,22877.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2043597,hsa-miR-4498,hsa,MLXIP,22877.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273055,hsa-miR-361-3p,hsa,MLXIPL,51085.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1152677,hsa-miR-140-3p,hsa,MLYCD,23417.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273084,hsa-miR-3140-3p,hsa,MMAA,166785.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1152777,hsa-miR-3135b,hsa,MMAB,326625.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1152947,hsa-miR-409-3p,hsa,MMD,23531.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273224,hsa-miR-885-5p,hsa,MMD,23531.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2043886,hsa-miR-654-5p,hsa,MMP15,4324.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273253,hsa-miR-3140-3p,hsa,MMP16,4325.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273254,hsa-miR-361-3p,hsa,MMP16,4325.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2043902,hsa-miR-3688-3p,hsa,MMP16,4325.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1153486,hsa-miR-4746-5p,hsa,MMP25,64386.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273326,hsa-miR-491-5p,hsa,MMP25,64386.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273330,hsa-miR-4654,hsa,MMP8,4317.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1153535,hsa-miR-140-3p,hsa,MMRN1,22915.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2043953,hsa-miR-4654,hsa,MMS19,64210.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273358,hsa-miR-4677-5p,hsa,MMS19,64210.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273367,hsa-miR-361-3p,hsa,MMS22L,253714.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273416,hsa-miR-2355-5p,hsa,MNT,4335.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1153947,hsa-miR-28-3p,hsa,MNT,4335.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1154005,hsa-miR-4498,hsa,MNT,4335.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1154049,hsa-miR-548ag,hsa,MNT,4335.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1154066,hsa-miR-654-5p,hsa,MNT,4335.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273452,hsa-miR-671-5p,hsa,MNT,4335.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1154101,hsa-miR-1262,hsa,MOAP1,64112.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1154111,hsa-miR-3120-5p,hsa,MOAP1,64112.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273474,hsa-miR-3188,hsa,MOAP1,64112.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1154167,hsa-miR-658,hsa,MOAP1,64112.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1155056,hsa-miR-2355-5p,hsa,MOCS3,27304.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1155102,hsa-miR-885-5p,hsa,MOCS3,27304.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1155182,hsa-miR-4654,hsa,MOGS,7841.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2044411,hsa-miR-3188,hsa,MON1B,22879.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1155215,hsa-miR-409-3p,hsa,MON1B,22879.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1155236,hsa-miR-548ag,hsa,MON1B,22879.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273672,hsa-miR-28-5p,hsa,MON2,23041.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273703,hsa-miR-654-5p,hsa,MORC2,22880.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2044518,hsa-miR-548ag,hsa,MORC3,23515.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1155620,hsa-miR-146b-3p,hsa,MORF4L2,9643.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1155577,hsa-miR-409-3p,hsa,MORF4L2,9643.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1155611,hsa-miR-4498,hsa,MORF4L2,9643.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273748,hsa-miR-3688-3p,hsa,MOSPD1,56180.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273771,hsa-miR-2355-5p,hsa,MOV10,4343.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1155866,hsa-miR-361-3p,hsa,MOV10,4343.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273824,hsa-miR-4677-5p,hsa,MPDZ,8777.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273832,hsa-miR-3135b,hsa,MPEG1,219972.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2044596,hsa-miR-146b-3p,hsa,MPHOSPH6,10200.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2273904,hsa-miR-4796-5p,hsa,MPHOSPH9,10198.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1156148,hsa-miR-1262,hsa,MPL,4352.0,hsa,CLIP-seq,Functional MTI (Weak),
